transaction_id,customer_id,amount,payment_method,event_type,failure_reason,attempt_number,customer_segment,days_since_failure,previous_success_rate,customer_lifetime_value,is_subscription,invoice_age,recovered,recovery_action
TXN_000218,CUST_00290,3546.74,netbanking,invoice_overdue,customer_abandoned,4,high_value,3,0.549,10118.22,0,40,1,retry_payment
TXN_000219,CUST_01342,9534.63,upi,checkout_abandoned,insufficient_funds,2,loyal,8,0.852,7132.84,0,0,0,escalate
TXN_000220,CUST_02708,703.15,upi,payment_failed,bank_timeout,1,regular,4,0.38,39119.26,0,0,1,retry_payment
TXN_000221,CUST_00383,662.19,upi,subscription_failed,network_error,3,new,8,0.793,3953.14,1,0,0,escalate
TXN_000222,CUST_01368,743.24,upi,invoice_overdue,authentication_failed,1,high_value,13,0.671,10911.95,0,39,1,retry_payment
TXN_000223,CUST_02113,5421.78,upi,checkout_abandoned,limit_exceeded,1,loyal,6,0.906,7886.52,0,0,0,retry_payment
TXN_000224,CUST_00608,3453.37,card,payment_failed,bank_timeout,3,loyal,6,0.986,9468.48,0,0,1,retry_payment
TXN_000225,CUST_02165,1345.87,netbanking,payment_failed,network_error,1,loyal,4,0.887,7447.59,0,0,1,retry_payment
TXN_000226,CUST_00918,1544.52,upi,invoice_overdue,network_error,1,loyal,4,0.921,22052.25,0,52,1,retry_payment
TXN_000227,CUST_02426,780.54,upi,payment_failed,network_error,2,new,8,0.925,13970.57,0,0,1,retry_payment
TXN_000228,CUST_01738,3057.16,upi,payment_failed,bank_timeout,3,new,1,0.861,3624.89,0,0,1,retry_payment
TXN_000229,CUST_01641,1106.88,netbanking,payment_failed,insufficient_funds,1,new,2,0.967,30070.57,0,0,1,retry_payment
TXN_000230,CUST_00531,1218.24,upi,payment_failed,limit_exceeded,3,high_value,11,0.786,15730.13,0,0,0,escalate
TXN_000231,CUST_01390,2441.22,upi,checkout_abandoned,bank_timeout,1,regular,6,0.677,7272.02,0,0,0,retry_payment
TXN_000232,CUST_02570,1290.55,upi,payment_failed,unknown,2,regular,11,0.981,20030.6,0,0,0,escalate
TXN_000233,CUST_00059,1242.96,upi,payment_failed,unknown,1,regular,12,0.77,5661.4,0,0,1,retry_payment
TXN_000234,CUST_02276,1512.74,card,payment_failed,network_error,1,regular,4,0.477,11825.15,0,0,0,retry_payment
TXN_000235,CUST_01479,2834.17,upi,payment_failed,customer_abandoned,1,regular,5,0.781,3658.7,0,0,1,retry_payment
TXN_000236,CUST_02159,5599.4,upi,payment_failed,limit_exceeded,1,high_value,9,0.9,20072.15,0,0,1,retry_payment
TXN_000237,CUST_01990,2396.13,netbanking,payment_failed,bank_timeout,1,regular,10,0.804,13981.85,0,0,0,escalate
TXN_000238,CUST_01297,2852.27,upi,subscription_failed,network_error,2,loyal,0,0.79,9974.62,1,0,1,retry_payment
TXN_000239,CUST_00927,1278.36,card,payment_failed,unknown,1,new,8,0.913,16127.46,0,0,0,escalate
TXN_000240,CUST_01882,851.49,upi,payment_failed,bank_timeout,2,regular,3,0.798,2487.88,0,0,1,retry_payment
TXN_000241,CUST_00421,2531.1,netbanking,checkout_abandoned,limit_exceeded,3,new,6,0.783,20807.23,0,0,0,escalate
TXN_000242,CUST_01753,1720.23,card,subscription_failed,limit_exceeded,2,regular,12,0.892,5011.22,1,0,0,escalate
TXN_000243,CUST_00285,480.64,upi,checkout_abandoned,bank_timeout,3,loyal,2,0.746,46182.6,0,0,1,retry_payment
TXN_000244,CUST_01950,1153.74,netbanking,invoice_overdue,authentication_failed,2,new,14,0.863,9580.53,0,17,0,escalate
TXN_000245,CUST_01887,1403.75,upi,payment_failed,unknown,3,regular,5,0.931,3150.15,0,0,1,retry_payment
TXN_000246,CUST_00254,997.1,upi,payment_failed,bank_timeout,2,new,11,0.73,75779.85,0,0,1,retry_payment
TXN_000247,CUST_02273,4907.94,card,payment_failed,bank_timeout,1,high_value,2,0.863,18501.08,0,0,1,retry_payment
TXN_000248,CUST_01248,2201.93,card,payment_failed,insufficient_funds,2,new,10,0.825,3935.38,0,0,0,escalate
TXN_000249,CUST_02361,4499.67,upi,invoice_overdue,customer_abandoned,2,loyal,12,0.925,12653.85,0,48,0,escalate
TXN_000250,CUST_00125,1851.89,upi,checkout_abandoned,limit_exceeded,2,loyal,10,0.929,24914.1,0,0,1,retry_payment
TXN_000251,CUST_00539,1600.92,upi,subscription_failed,authentication_failed,1,high_value,13,0.735,618.35,1,0,1,retry_payment
TXN_000252,CUST_01482,709.06,card,invoice_overdue,customer_abandoned,1,loyal,1,0.749,11649.51,0,46,1,retry_payment
TXN_000253,CUST_00565,1514.38,wallet,subscription_failed,unknown,3,regular,13,0.858,10069.41,1,0,0,escalate
TXN_000254,CUST_00990,1515.75,upi,payment_failed,bank_timeout,4,regular,8,0.883,10412.52,0,0,0,escalate
TXN_000255,CUST_01982,502.47,wallet,invoice_overdue,mandate_failed,1,loyal,3,0.769,2386.51,0,7,1,retry_payment
TXN_000256,CUST_00434,974.18,upi,payment_failed,network_error,1,loyal,10,0.724,7878.16,0,0,1,retry_payment
TXN_000257,CUST_02034,1158.17,card,payment_failed,bank_timeout,1,regular,7,0.769,2560.42,0,0,1,retry_payment
TXN_000258,CUST_00311,2088.09,netbanking,checkout_abandoned,insufficient_funds,2,loyal,11,0.891,13810.05,0,0,1,retry_payment
TXN_000259,CUST_00526,2169.61,card,invoice_overdue,network_error,1,high_value,10,0.919,5969.14,0,18,1,retry_payment
TXN_000260,CUST_01763,942.15,upi,subscription_failed,unknown,4,new,10,0.787,11771.83,1,0,0,escalate
TXN_000261,CUST_02381,2182.7,upi,payment_failed,authentication_failed,1,regular,12,0.794,9987.17,0,0,1,retry_payment
TXN_000262,CUST_00512,1296.67,upi,invoice_overdue,limit_exceeded,1,new,4,0.941,12012.69,0,3,0,retry_payment
TXN_000263,CUST_00900,151.04,card,checkout_abandoned,bank_timeout,1,regular,3,0.835,6451.11,0,0,1,retry_payment
TXN_000264,CUST_02776,1017.86,wallet,checkout_abandoned,bank_timeout,2,loyal,8,0.748,9979.4,0,0,0,escalate
TXN_000265,CUST_02970,3556.07,upi,payment_failed,unknown,2,regular,3,0.797,11676.7,0,0,1,retry_payment
TXN_000266,CUST_01744,390.64,upi,payment_failed,mandate_failed,2,new,12,0.974,34094.79,0,0,1,retry_payment
TXN_000267,CUST_01342,1641.51,upi,payment_failed,authentication_failed,1,loyal,13,0.889,12845.24,0,0,1,retry_payment
TXN_000268,CUST_01041,5331.72,card,invoice_overdue,insufficient_funds,1,new,7,0.744,18993.92,0,13,1,retry_payment
TXN_000269,CUST_01838,816.26,card,invoice_overdue,bank_timeout,1,regular,11,0.803,19316.83,0,49,1,retry_payment
TXN_000270,CUST_01773,1502.58,upi,payment_failed,unknown,1,new,6,0.729,9796.21,0,0,0,retry_payment
TXN_000271,CUST_00885,528.48,card,payment_failed,bank_timeout,1,high_value,13,0.954,17485.69,0,0,1,retry_payment
TXN_000272,CUST_00069,5513.78,upi,payment_failed,insufficient_funds,1,regular,1,0.827,15159.81,0,0,1,retry_payment
TXN_000273,CUST_00455,1403.26,card,subscription_failed,customer_abandoned,2,loyal,14,0.793,2163.12,1,0,1,retry_payment
TXN_000274,CUST_02876,1557.01,upi,checkout_abandoned,unknown,1,regular,8,0.753,17398.29,0,0,0,escalate
TXN_000275,CUST_01255,4432.24,upi,checkout_abandoned,bank_timeout,2,regular,14,0.691,25648.19,0,0,0,escalate
TXN_000276,CUST_01447,2546.32,card,payment_failed,customer_abandoned,1,new,10,0.703,14706.7,0,0,0,escalate
TXN_000277,CUST_01402,744.5,card,payment_failed,insufficient_funds,1,regular,10,0.931,4003.45,0,0,0,escalate
TXN_000278,CUST_02349,893.72,upi,invoice_overdue,customer_abandoned,1,loyal,5,0.688,4681.06,0,31,0,send_checkout_reminder
TXN_000279,CUST_00195,2228.68,card,checkout_abandoned,bank_timeout,1,loyal,9,0.867,4889.2,0,0,1,retry_payment
TXN_000280,CUST_00249,910.44,upi,payment_failed,mandate_failed,1,new,11,0.683,13332.66,0,0,1,retry_payment
TXN_000281,CUST_00828,275.73,upi,payment_failed,customer_abandoned,3,regular,11,0.99,20863.13,0,0,1,retry_payment
TXN_000282,CUST_01460,1437.45,wallet,payment_failed,unknown,1,regular,14,0.875,1577.91,0,0,1,retry_payment
TXN_000283,CUST_02014,459.0,netbanking,payment_failed,authentication_failed,1,loyal,0,0.838,6841.39,0,0,1,retry_payment
TXN_000284,CUST_01473,5465.69,upi,payment_failed,unknown,4,loyal,3,0.719,9825.71,0,0,1,retry_payment
TXN_000285,CUST_01324,1727.88,netbanking,subscription_failed,authentication_failed,1,regular,6,0.723,11961.73,1,0,1,retry_payment
TXN_000286,CUST_02814,727.11,card,payment_failed,authentication_failed,2,loyal,9,0.849,4615.04,0,0,1,retry_payment
TXN_000287,CUST_00484,857.75,upi,payment_failed,bank_timeout,2,regular,8,0.699,9610.05,0,0,1,retry_payment
TXN_000288,CUST_01716,330.86,upi,checkout_abandoned,mandate_failed,1,regular,5,0.892,11046.99,0,0,1,retry_payment
TXN_000289,CUST_01627,622.44,upi,payment_failed,network_error,1,regular,2,0.838,9046.58,0,0,1,retry_payment
TXN_000290,CUST_01421,3382.19,card,checkout_abandoned,limit_exceeded,2,loyal,3,0.924,12925.14,0,0,1,retry_payment
TXN_000291,CUST_02423,8943.2,netbanking,invoice_overdue,customer_abandoned,1,regular,11,0.811,8626.96,0,41,0,escalate
TXN_000292,CUST_00801,2682.05,upi,payment_failed,customer_abandoned,1,new,8,0.597,12494.93,0,0,0,escalate
TXN_000293,CUST_02862,1393.52,upi,subscription_failed,limit_exceeded,1,loyal,0,0.798,5085.15,1,0,1,retry_payment
TXN_000294,CUST_00995,1061.73,upi,payment_failed,limit_exceeded,1,regular,5,0.878,9529.39,0,0,0,retry_payment
TXN_000295,CUST_01636,697.86,upi,payment_failed,authentication_failed,3,new,5,0.746,6368.12,0,0,0,escalate
TXN_000296,CUST_01563,7793.4,netbanking,payment_failed,limit_exceeded,3,loyal,9,0.794,10719.66,0,0,0,escalate
TXN_000297,CUST_02550,1289.77,upi,checkout_abandoned,network_error,3,new,12,0.903,9894.22,0,0,0,escalate
TXN_000298,CUST_01317,8149.6,card,payment_failed,customer_abandoned,1,loyal,9,0.951,6121.01,0,0,0,escalate
TXN_000299,CUST_00854,4573.51,upi,subscription_failed,mandate_failed,4,regular,14,0.903,7206.22,1,0,0,escalate
TXN_000300,CUST_00065,372.63,card,payment_failed,authentication_failed,2,loyal,6,0.807,7797.6,0,0,1,retry_payment
TXN_000301,CUST_01092,880.47,card,checkout_abandoned,bank_timeout,2,loyal,12,0.541,7555.42,0,0,1,retry_payment
TXN_000302,CUST_02479,878.3,card,payment_failed,network_error,2,new,0,0.841,1686.14,0,0,1,retry_payment
TXN_000303,CUST_00030,1407.18,upi,payment_failed,mandate_failed,2,loyal,4,0.863,31293.75,0,0,1,retry_payment
TXN_000304,CUST_02689,1429.34,card,checkout_abandoned,unknown,1,regular,13,0.89,7783.51,0,0,1,retry_payment
TXN_000305,CUST_01629,16485.09,card,payment_failed,insufficient_funds,2,loyal,0,0.903,16442.89,0,0,0,send_payment_reminder
TXN_000306,CUST_00421,633.61,card,payment_failed,unknown,2,new,14,0.79,2109.72,0,0,1,retry_payment
TXN_000307,CUST_00907,1801.54,card,checkout_abandoned,insufficient_funds,1,loyal,7,0.987,11560.41,0,0,1,retry_payment
TXN_000308,CUST_01663,2456.34,netbanking,subscription_failed,unknown,1,high_value,4,0.717,8313.11,1,0,1,retry_payment
TXN_000309,CUST_00948,1498.11,upi,subscription_failed,unknown,1,loyal,0,0.613,2348.37,1,0,0,retry_payment
TXN_000310,CUST_00326,1638.22,upi,payment_failed,authentication_failed,2,high_value,12,0.737,40090.7,0,0,1,retry_payment
TXN_000311,CUST_01998,650.26,wallet,payment_failed,unknown,2,regular,2,0.915,33436.51,0,0,0,retry_payment
TXN_000312,CUST_02017,1633.38,upi,payment_failed,authentication_failed,2,loyal,13,0.706,14315.04,0,0,0,escalate
TXN_000313,CUST_00357,2258.24,netbanking,payment_failed,network_error,2,regular,14,0.939,21078.91,0,0,1,retry_payment
TXN_000314,CUST_00844,1949.45,card,payment_failed,mandate_failed,1,regular,3,0.64,14632.33,0,0,0,retry_payment
TXN_000315,CUST_00732,2367.01,netbanking,payment_failed,bank_timeout,2,regular,10,0.738,6966.44,0,0,1,retry_payment
TXN_000316,CUST_01979,4643.89,card,payment_failed,insufficient_funds,1,regular,7,0.895,2048.93,0,0,0,escalate
TXN_000317,CUST_02191,3174.15,netbanking,checkout_abandoned,insufficient_funds,3,high_value,8,0.876,3826.45,0,0,1,retry_payment
TXN_000318,CUST_02181,1588.04,card,payment_failed,limit_exceeded,1,loyal,1,0.948,6066.22,0,0,1,retry_payment
TXN_000319,CUST_02817,587.46,upi,payment_failed,customer_abandoned,3,loyal,6,0.741,63769.34,0,0,1,retry_payment
TXN_000320,CUST_02306,928.17,upi,payment_failed,mandate_failed,1,regular,6,0.858,4391.24,0,0,0,retry_payment
TXN_000321,CUST_00963,1258.3,upi,payment_failed,unknown,2,loyal,8,0.798,7373.15,0,0,0,escalate
TXN_000322,CUST_00324,1835.55,upi,subscription_failed,mandate_failed,1,regular,4,0.633,10559.96,1,0,1,retry_payment
TXN_000323,CUST_01844,1023.06,wallet,payment_failed,customer_abandoned,1,loyal,6,0.998,15330.8,0,0,1,retry_payment
TXN_000324,CUST_02749,709.55,upi,payment_failed,unknown,2,regular,2,0.783,8242.74,0,0,1,retry_payment
TXN_000325,CUST_02926,579.79,card,invoice_overdue,insufficient_funds,1,regular,4,0.714,6849.47,0,4,0,send_payment_reminder
TXN_000326,CUST_00691,400.33,upi,payment_failed,customer_abandoned,1,new,8,0.528,93041.17,0,0,0,escalate
TXN_000327,CUST_00710,1242.97,upi,payment_failed,bank_timeout,1,loyal,9,0.979,6351.41,0,0,1,retry_payment
TXN_000328,CUST_00113,462.89,wallet,subscription_failed,bank_timeout,1,regular,1,0.666,86802.27,1,0,0,retry_payment
TXN_000329,CUST_00424,673.71,upi,checkout_abandoned,insufficient_funds,1,high_value,9,0.767,6934.76,0,0,0,escalate
TXN_000330,CUST_01665,1094.55,card,invoice_overdue,bank_timeout,1,loyal,5,0.743,10731.85,0,35,1,retry_payment
TXN_000331,CUST_01641,515.16,upi,invoice_overdue,unknown,1,regular,3,0.741,20434.42,0,24,0,retry_payment
TXN_000332,CUST_01113,2032.5,upi,checkout_abandoned,network_error,1,regular,12,0.918,7159.15,0,0,1,retry_payment
TXN_000333,CUST_00930,2711.88,upi,payment_failed,unknown,1,regular,11,0.769,2992.22,0,0,1,retry_payment
TXN_000334,CUST_02490,966.5,card,checkout_abandoned,authentication_failed,2,loyal,10,0.772,12721.1,0,0,0,escalate
TXN_000335,CUST_01381,1057.43,upi,payment_failed,customer_abandoned,1,regular,6,0.903,3194.56,0,0,0,send_checkout_reminder
TXN_000336,CUST_02425,2305.76,netbanking,checkout_abandoned,insufficient_funds,1,regular,12,0.916,1186.38,0,0,0,escalate
TXN_000337,CUST_02890,847.27,card,invoice_overdue,unknown,2,loyal,6,0.872,14695.06,0,2,1,retry_payment
TXN_000338,CUST_00952,801.94,upi,payment_failed,bank_timeout,1,new,3,0.804,3717.37,0,0,0,retry_payment
TXN_000339,CUST_00609,3906.59,upi,invoice_overdue,customer_abandoned,1,regular,7,0.921,22074.22,0,41,1,retry_payment
TXN_000340,CUST_02859,3042.91,upi,checkout_abandoned,unknown,2,loyal,8,0.718,12421.32,0,0,0,escalate
TXN_000341,CUST_01905,2427.12,card,payment_failed,customer_abandoned,2,regular,9,0.505,19046.4,0,0,0,escalate
TXN_000342,CUST_00873,3145.52,upi,invoice_overdue,mandate_failed,1,loyal,4,0.721,33016.38,0,24,0,retry_payment
TXN_000343,CUST_01866,308.4,upi,checkout_abandoned,insufficient_funds,1,regular,8,0.727,19001.92,0,0,0,escalate
TXN_000344,CUST_01546,4430.59,upi,payment_failed,network_error,1,regular,6,0.693,26073.03,0,0,1,retry_payment
TXN_000345,CUST_02717,2052.62,upi,checkout_abandoned,bank_timeout,1,high_value,3,0.716,5581.07,0,0,0,retry_payment
TXN_000346,CUST_00768,3367.23,card,payment_failed,network_error,2,new,9,0.871,27105.86,0,0,1,retry_payment
TXN_000347,CUST_02975,2044.58,upi,payment_failed,bank_timeout,2,regular,4,0.845,16222.92,0,0,0,retry_payment
TXN_000348,CUST_02809,1559.87,upi,checkout_abandoned,customer_abandoned,1,new,5,0.751,15461.66,0,0,1,retry_payment
TXN_000349,CUST_00543,1203.48,upi,invoice_overdue,unknown,2,high_value,14,0.678,25177.79,0,8,1,retry_payment
TXN_000350,CUST_00494,2012.1,card,checkout_abandoned,customer_abandoned,3,new,7,0.85,26267.8,0,0,0,escalate
TXN_000351,CUST_01600,1168.9,card,subscription_failed,mandate_failed,3,new,8,0.704,13244.0,1,0,0,escalate
TXN_000352,CUST_00135,3003.46,upi,subscription_failed,authentication_failed,1,regular,8,0.821,1894.77,1,0,0,escalate
TXN_000353,CUST_00897,421.6,upi,payment_failed,bank_timeout,3,regular,2,0.823,34503.95,0,0,0,escalate
TXN_000354,CUST_01306,972.59,card,subscription_failed,customer_abandoned,1,regular,1,0.701,6388.27,1,0,0,send_checkout_reminder
TXN_000355,CUST_02909,7700.8,upi,subscription_failed,insufficient_funds,1,regular,6,0.851,13565.3,1,0,0,send_payment_reminder
TXN_000356,CUST_02978,909.01,card,payment_failed,network_error,1,regular,0,0.765,18386.29,0,0,0,retry_payment
TXN_000357,CUST_00455,1239.26,upi,payment_failed,unknown,1,regular,4,0.877,1504.21,0,0,0,retry_payment
TXN_000358,CUST_02676,740.37,upi,subscription_failed,network_error,1,regular,1,0.903,7384.26,1,0,0,retry_payment
TXN_000359,CUST_00273,1962.35,upi,invoice_overdue,insufficient_funds,1,regular,9,0.463,11708.44,0,7,0,escalate
TXN_000360,CUST_02246,832.31,upi,invoice_overdue,bank_timeout,2,loyal,13,0.95,150074.55,0,26,0,escalate
TXN_000361,CUST_02537,1293.01,card,checkout_abandoned,customer_abandoned,2,loyal,0,0.749,22682.36,0,0,1,retry_payment
TXN_000362,CUST_02673,2958.13,upi,subscription_failed,insufficient_funds,2,loyal,14,0.85,4416.8,1,0,1,retry_payment
TXN_000363,CUST_00671,857.66,upi,checkout_abandoned,limit_exceeded,1,loyal,7,0.93,29446.65,0,0,0,escalate
TXN_000364,CUST_02681,2818.92,upi,invoice_overdue,network_error,1,regular,2,0.851,37712.32,0,3,1,retry_payment
TXN_000365,CUST_00348,2895.76,upi,checkout_abandoned,customer_abandoned,2,high_value,4,0.854,8062.48,0,0,1,retry_payment
TXN_000366,CUST_01557,3488.35,card,invoice_overdue,unknown,2,loyal,5,0.837,10588.09,0,6,0,retry_payment
TXN_000367,CUST_01409,1678.5,card,invoice_overdue,insufficient_funds,1,regular,5,0.924,15996.56,0,33,1,retry_payment
TXN_000368,CUST_00948,20054.88,wallet,payment_failed,customer_abandoned,4,regular,4,0.518,16082.92,0,0,0,escalate
TXN_000369,CUST_00067,3487.18,upi,invoice_overdue,bank_timeout,2,new,14,0.762,9752.25,0,44,0,escalate
TXN_000370,CUST_02317,1945.2,upi,checkout_abandoned,bank_timeout,2,high_value,8,0.618,3805.54,0,0,1,retry_payment
TXN_000371,CUST_01007,744.33,upi,payment_failed,network_error,2,new,2,0.921,2261.35,0,0,1,retry_payment
TXN_000372,CUST_01985,1387.94,netbanking,payment_failed,insufficient_funds,2,regular,4,0.764,4225.64,0,0,1,retry_payment
TXN_000373,CUST_01231,4695.13,upi,checkout_abandoned,unknown,2,regular,5,0.953,6118.87,0,0,1,retry_payment
TXN_000374,CUST_01121,5889.04,upi,payment_failed,mandate_failed,2,regular,14,0.811,8841.92,0,0,0,escalate
TXN_000375,CUST_02659,4894.58,card,payment_failed,unknown,1,regular,13,0.611,18985.29,0,0,1,retry_payment
TXN_000376,CUST_00284,2811.22,upi,checkout_abandoned,bank_timeout,1,regular,2,0.921,4601.79,0,0,1,retry_payment
TXN_000377,CUST_02210,549.33,upi,payment_failed,customer_abandoned,1,new,10,0.848,4467.4,0,0,0,escalate
TXN_000378,CUST_02241,2214.87,upi,payment_failed,limit_exceeded,4,new,7,0.947,15523.03,0,0,1,retry_payment
TXN_000379,CUST_01140,555.63,card,subscription_failed,bank_timeout,1,regular,3,0.651,4924.36,1,0,0,retry_payment
TXN_000380,CUST_00788,456.34,card,payment_failed,customer_abandoned,1,loyal,3,0.852,5509.89,0,0,1,retry_payment
TXN_000381,CUST_00016,1816.28,upi,checkout_abandoned,mandate_failed,1,loyal,9,0.857,8869.12,0,0,1,retry_payment
TXN_000382,CUST_02811,2279.66,card,payment_failed,unknown,1,high_value,6,0.76,8140.59,0,0,0,retry_payment
TXN_000383,CUST_02844,3089.99,upi,invoice_overdue,unknown,3,new,0,0.621,3577.04,0,12,0,escalate
TXN_000384,CUST_00723,2232.62,upi,payment_failed,bank_timeout,2,regular,3,0.751,18852.29,0,0,1,retry_payment
TXN_000385,CUST_00096,2295.0,netbanking,subscription_failed,unknown,1,regular,0,0.875,27378.47,1,0,1,retry_payment
TXN_000386,CUST_00369,682.32,card,subscription_failed,unknown,3,new,1,0.68,6698.24,1,0,1,retry_payment
TXN_000387,CUST_00203,1379.17,netbanking,invoice_overdue,customer_abandoned,3,loyal,2,0.777,71943.88,0,17,0,escalate
TXN_000388,CUST_02494,449.23,card,checkout_abandoned,bank_timeout,2,new,13,0.85,5190.8,0,0,0,escalate
TXN_000389,CUST_02676,302.03,upi,checkout_abandoned,network_error,2,regular,5,0.931,10105.07,0,0,1,retry_payment
TXN_000390,CUST_00460,2712.79,upi,payment_failed,bank_timeout,2,new,8,0.888,3104.76,0,0,1,retry_payment
TXN_000391,CUST_02241,821.16,upi,checkout_abandoned,bank_timeout,2,regular,13,0.861,6499.24,0,0,1,retry_payment
TXN_000392,CUST_00538,3014.59,upi,checkout_abandoned,unknown,3,loyal,10,0.717,52132.91,0,0,0,escalate
TXN_000393,CUST_01102,3640.58,upi,checkout_abandoned,unknown,2,loyal,14,0.853,13677.4,0,0,0,escalate
TXN_000394,CUST_01799,913.94,upi,payment_failed,unknown,1,loyal,6,0.855,10461.41,0,0,1,retry_payment
TXN_000395,CUST_02160,2405.39,upi,checkout_abandoned,insufficient_funds,1,new,0,0.868,4718.96,0,0,0,send_payment_reminder
TXN_000396,CUST_02624,883.86,netbanking,checkout_abandoned,limit_exceeded,1,new,2,0.848,2839.88,0,0,0,retry_payment
TXN_000397,CUST_00135,342.58,upi,checkout_abandoned,authentication_failed,1,loyal,14,0.784,30450.01,0,0,0,escalate
TXN_000398,CUST_00590,1655.52,upi,checkout_abandoned,authentication_failed,2,new,14,0.778,14301.24,0,0,1,retry_payment
TXN_000399,CUST_00842,1029.18,card,payment_failed,network_error,4,regular,9,0.918,4771.19,0,0,0,escalate
TXN_000400,CUST_00931,1054.85,card,checkout_abandoned,unknown,1,loyal,5,0.368,4439.85,0,0,0,retry_payment
TXN_000401,CUST_02995,7284.43,upi,payment_failed,customer_abandoned,1,regular,2,0.745,16369.34,0,0,1,retry_payment
TXN_000402,CUST_02333,442.54,card,subscription_failed,mandate_failed,2,regular,11,0.834,24810.23,1,0,0,escalate
